event_id,customer_id,event_timestamp,event_type,product_id
99125,2993,2025-01-10 12:19:13.018186,product_view,29
99126,3,2024-11-04 09:10:09.828150,add_to_cart,167
99127,1646,2024-11-25 23:59:38.613612,product_view,475
99128,836,2026-02-03 16:13:28.074479,purchase,21
99129,9572,2024-10-31 07:40:14.011808,add_to_cart,234
99130,7024,2024-12-31 10:47:05.796351,add_to_cart,99
99131,8058,2026-05-30 23:21:10.028860,purchase,123
99132,1749,2024-10-23 06:22:20.991640,page_view,35
99133,6644,2026-03-03 17:51:14.709260,purchase,391
99134,1687,2026-01-16 14:14:24.003400,page_view,151
99135,6964,2024-10-06 21:12:51.908321,purchase,105
99136,9074,2026-04-24 11:24:59.153947,page_view,186
99137,836,2025-10-05 07:14:25.108253,product_view,103
99138,8954,2026-07-25 01:02:35.986807,page_view,321
99139,2537,2025-08-17 14:20:19.873634,page_view,434
99140,6955,2025-05-30 09:48:23.071885,purchase,295
99141,341,2025-08-02 08:07:36.658140,purchase,152
99142,2799,2025-02-28 00:55:39.965138,product_view,297
99143,1505,2025-11-01 08:36:45.114261,add_to_cart,180
99144,3487,2025-03-27 16:07:15.259936,add_to_cart,163
99145,1520,2025-04-23 04:41:08.101401,purchase,132
99146,8645,2025-08-16 05:48:06.554335,page_view,453
99147,139,2026-08-13 19:49:34.033448,product_view,361
99148,6543,2024-11-17 05:12:43.990004,add_to_cart,438
99149,1740,2025-04-29 15:04:01.142570,add_to_cart,227
99150,3516,2025-08-26 19:39:31.472383,page_view,385
99151,3927,2026-06-05 23:56:22.474771,page_view,389
99152,446,2025-08-07 21:29:44.206043,page_view,438
99153,8635,2024-11-29 17:24:12.835203,product_view,166
99154,9264,2026-05-14 21:16:13.025016,product_view,201
99155,3886,2024-10-18 19:42:24.299758,purchase,278
99156,7699,2025-01-13 07:55:31.330135,purchase,411
99157,5820,2025-04-27 13:21:58.573377,product_view,183
99158,8336,2025-11-27 16:04:37.551171,product_view,179
99159,8418,2024-08-30 16:20:11.065533,purchase,148
99160,7638,2024-11-17 02:01:08.443978,add_to_cart,491
99161,4720,2025-11-09 12:52:04.007555,add_to_cart,492
99162,4241,2025-08-11 07:10:24.808461,page_view,395
99163,2688,2026-04-16 18:38:15.731968,product_view,338
99164,1003,2024-11-27 13:56:46.094285,page_view,401
99165,633,2024-09-06 08:30:52.599002,purchase,103
99166,1972,2025-05-29 14:24:23.485538,page_view,309
99167,1739,2026-01-16 21:53:09.683190,purchase,12
99168,7080,2024-10-30 07:15:36.139201,product_view,315
99169,5147,2026-01-06 21:49:30.172859,page_view,350
99170,4930,2026-07-22 07:58:45.314511,page_view,188
99171,8577,2026-01-04 11:05:34.915289,purchase,367
99172,6497,2026-03-13 02:10:16.250843,product_view,4
99173,8959,2025-12-12 13:06:00.199080,product_view,150
99174,2454,2025-11-17 09:47:43.064098,product_view,182
99175,6955,2025-01-04 21:13:29.298439,product_view,180
99176,2757,2025-09-09 18:32:16.850371,product_view,272
99177,9305,2026-03-23 18:47:58.549366,add_to_cart,452
99178,1279,2024-11-25 11:56:14.158304,purchase,464
99179,4523,2024-11-02 19:20:01.378062,product_view,265
99180,4067,2026-01-10 18:12:05.424881,page_view,499
99181,5048,2024-10-15 00:11:22.662222,page_view,55
99182,9694,2025-09-30 23:14:22.759519,product_view,331
99183,3194,2025-10-29 00:33:48.182954,add_to_cart,152
99184,6721,2025-04-15 12:51:18.621033,add_to_cart,17
99185,8405,2026-03-29 01:01:28.378777,purchase,106
99186,4996,2025-01-23 10:54:56.679998,product_view,468
99187,9757,2026-03-22 18:39:36.696782,page_view,28
99188,6154,2025-05-18 04:15:11.760848,add_to_cart,372
99189,6916,2024-09-23 06:26:04.907406,add_to_cart,256
99190,3862,2025-09-13 22:00:20.179511,add_to_cart,464
99191,7944,2025-10-27 01:51:09.080219,product_view,426
99192,6639,2026-03-09 06:17:21.463645,product_view,109
99193,7361,2024-12-12 21:07:01.214594,purchase,145
99194,5006,2025-08-05 18:48:31.613887,product_view,181
99195,9960,2025-06-22 21:28:52.632888,add_to_cart,317
99196,3286,2025-07-18 03:44:43.744263,product_view,466
99197,1383,2025-06-16 14:46:39.337486,page_view,357
99198,6143,2025-12-29 16:24:03.683058,product_view,161
99199,9160,2026-06-01 01:07:07.284051,add_to_cart,77
99200,6076,2025-07-13 07:49:58.022128,product_view,147
99201,3450,2025-03-12 22:21:34.818995,page_view,478
99202,7460,2025-12-27 02:13:11.150736,page_view,479
99203,3529,2025-10-04 18:33:44.421308,product_view,387
99204,2119,2025-07-16 08:16:35.169391,product_view,289
99205,6131,2024-11-05 20:54:38.806331,page_view,389
99206,8181,2025-05-26 16:05:26.133591,page_view,308
99207,1839,2024-11-21 15:21:23.968683,purchase,228
99208,6005,2026-07-02 04:01:56.744144,product_view,365
99209,6436,2024-11-22 09:38:53.280936,add_to_cart,379
99210,359,2025-11-17 01:09:20.986263,purchase,7
99211,541,2025-05-24 20:40:46.497490,add_to_cart,454
99212,6942,2025-05-30 12:09:40.879641,product_view,14
99213,7423,2026-06-19 14:23:15.718649,add_to_cart,368
99214,5532,2025-11-01 09:13:27.889960,purchase,422
99215,7609,2026-02-24 10:45:36.744259,product_view,52
99216,2276,2024-09-24 16:14:41.389942,purchase,245
99217,6795,2026-04-09 01:39:34.486385,purchase,436
99218,7660,2025-02-27 12:06:37.585771,add_to_cart,207
99219,9914,2025-10-20 10:43:46.183385,page_view,206
99220,7428,2024-11-27 13:38:14.593352,product_view,148
99221,4227,2025-07-03 04:52:28.814408,purchase,315
99222,9433,2025-09-10 07:59:19.776012,purchase,100
99223,4131,2025-11-18 19:35:00.661745,add_to_cart,111
99224,5120,2026-04-11 07:12:15.243291,add_to_cart,27
99225,4826,2025-01-07 21:35:04.128144,product_view,131
99226,590,2026-02-26 16:09:08.185209,purchase,238
99227,5523,2026-08-21 21:28:28.740737,product_view,190
99228,3844,2026-07-22 01:21:30.114782,page_view,211
99229,3325,2026-06-28 15:08:04.893961,add_to_cart,391
99230,1556,2025-01-27 15:49:08.673253,product_view,250
99231,6847,2026-07-13 14:13:37.752921,add_to_cart,267
99232,3397,2025-06-20 12:17:36.337734,page_view,172
99233,552,2025-09-02 18:17:34.878555,add_to_cart,494
99234,5072,2025-11-28 20:53:47.059967,add_to_cart,403
99235,2269,2026-03-18 11:17:11.851099,purchase,273
99236,9090,2026-08-15 00:25:21.452302,product_view,419
99237,8185,2026-07-03 13:37:32.053014,add_to_cart,146
99238,7854,2026-06-29 12:02:38.974608,purchase,319
99239,8392,2025-10-10 12:28:50.283538,add_to_cart,132
99240,2113,2026-02-26 17:48:12.641413,product_view,312
99241,4399,2026-03-18 10:27:30.181232,page_view,436
99242,1305,2025-05-29 21:13:48.180221,purchase,469
99243,994,2024-10-04 00:45:23.514423,product_view,404
99244,5616,2025-12-22 14:05:03.557822,page_view,430
99245,4361,2026-03-13 16:07:25.391716,purchase,113
99246,6739,2024-12-08 12:51:13.598085,purchase,260
99247,3753,2026-06-04 17:22:37.117001,page_view,444
99248,8190,2026-06-17 13:44:50.046464,product_view,51
99249,9374,2025-11-18 00:29:13.799238,purchase,177
99250,3705,2024-12-02 18:30:44.978889,product_view,477
99251,7758,2025-08-13 19:20:25.367441,add_to_cart,330
99252,8400,2024-12-02 05:09:49.888478,add_to_cart,63
99253,2849,2025-05-26 21:22:15.606803,page_view,145
99254,765,2024-12-22 07:18:38.181706,purchase,2
99255,4929,2026-06-11 21:08:32.592838,product_view,150
99256,8131,2026-02-10 19:55:10.258669,purchase,9
99257,4663,2025-11-27 22:10:00.516562,purchase,87
99258,3382,2025-03-02 05:31:29.482013,purchase,180
99259,2420,2025-06-25 20:36:02.462721,product_view,330
99260,766,2026-02-11 03:24:02.560330,purchase,26
99261,8754,2025-04-23 17:06:34.973315,product_view,341
99262,7999,2026-03-30 05:09:04.731086,add_to_cart,465
99263,8309,2025-11-27 12:33:46.101118,page_view,443
99264,8566,2025-07-18 11:07:41.353476,add_to_cart,99
99265,2208,2026-04-17 05:45:02.549784,page_view,175
99266,6943,2025-03-21 15:52:19.812379,product_view,54
99267,3754,2025-06-29 04:53:34.445097,page_view,384
99268,2366,2025-01-12 06:03:33.310035,add_to_cart,193
99269,5863,2025-06-28 02:15:27.881910,product_view,132
99270,340,2024-10-09 17:56:41.694391,page_view,175
99271,8968,2024-10-26 00:00:45.037230,add_to_cart,112
99272,8434,2024-10-18 20:46:35.651303,purchase,331
99273,7199,2024-10-21 17:47:08.557898,purchase,60
99274,7256,2025-09-18 00:37:26.080639,page_view,322
99275,7616,2024-09-04 03:36:27.181248,purchase,104
99276,7389,2026-06-02 09:53:17.403364,page_view,192
99277,3206,2024-10-19 06:03:28.962861,product_view,239
99278,1497,2025-02-24 02:15:33.766475,page_view,44
99279,7956,2025-10-02 23:04:05.184783,purchase,254
99280,7775,2025-09-04 10:04:40.327037,product_view,121
99281,6661,2026-04-10 23:03:18.573575,page_view,241
99282,7993,2025-09-20 21:48:41.589495,product_view,64
99283,6883,2025-06-09 09:11:57.412178,purchase,212
99284,8998,2025-04-20 20:30:29.312167,add_to_cart,244
99285,8073,2026-06-24 03:31:02.025673,product_view,45
99286,42,2025-08-11 11:44:44.085630,purchase,321
99287,4956,2026-01-03 06:51:01.863321,add_to_cart,359
99288,6514,2026-04-05 16:59:58.208553,add_to_cart,491
99289,5536,2026-06-18 22:57:39.226936,product_view,57
99290,2900,2025-09-03 12:51:51.770645,product_view,384
99291,5893,2026-01-11 14:50:57.092831,page_view,40
99292,2428,2026-03-15 23:05:56.291866,add_to_cart,420
99293,2625,2024-10-08 16:37:09.076463,product_view,483
99294,4360,2025-09-07 18:08:45.050900,product_view,12
99295,1639,2025-11-07 14:25:52.344496,product_view,406
99296,1192,2025-10-15 15:29:27.984618,add_to_cart,222
99297,1337,2026-03-16 13:12:00.376736,product_view,461
99298,7122,2026-07-25 11:27:41.043151,purchase,377
99299,2208,2026-02-26 20:43:28.331601,product_view,95
99300,4084,2025-09-13 04:35:01.002293,add_to_cart,71
99301,2206,2026-05-08 03:03:51.605558,add_to_cart,466
99302,3885,2026-01-08 03:10:52.212193,purchase,428
99303,5246,2025-01-03 12:25:28.252024,add_to_cart,51
99304,6011,2024-08-26 14:42:48.956094,add_to_cart,303
99305,7108,2024-11-07 18:30:56.497401,product_view,32
99306,3124,2026-05-27 23:02:14.537329,product_view,498
99307,2512,2026-07-23 11:14:08.388870,add_to_cart,143
99308,4619,2026-06-25 01:33:27.753234,add_to_cart,487
99309,5472,2026-04-20 02:19:43.253476,product_view,13
99310,8624,2025-06-16 12:09:42.038067,page_view,13
99311,9136,2025-04-23 15:50:53.196251,purchase,247
99312,6798,2025-09-26 05:04:31.961105,add_to_cart,26
99313,2332,2025-11-05 03:39:49.887162,product_view,341
99314,2098,2025-07-01 10:23:53.597348,product_view,288
99315,5405,2025-02-10 21:29:33.419058,product_view,242
99316,5286,2025-03-23 10:34:05.631135,product_view,102
99317,8372,2025-11-11 22:53:44.778651,add_to_cart,401
99318,3937,2025-02-07 21:22:49.031243,purchase,314
99319,1814,2026-03-31 03:57:11.745145,purchase,236
99320,6606,2026-02-08 11:00:43.109636,product_view,155
99321,3359,2025-12-11 00:56:44.306389,page_view,456
99322,9252,2026-06-13 20:05:45.357418,purchase,207
99323,9056,2024-09-02 05:59:24.081412,product_view,475
99324,2335,2026-02-19 22:11:12.085493,add_to_cart,175
99325,9823,2025-06-16 18:24:24.043055,purchase,278
99326,7861,2025-04-19 03:29:44.401919,product_view,497
99327,521,2025-07-25 12:02:16.138272,product_view,381
99328,9788,2025-10-28 04:34:19.241508,add_to_cart,245
99329,7909,2025-02-22 06:28:03.289354,page_view,414
99330,9335,2025-02-05 09:33:59.913532,purchase,262
99331,9591,2025-10-31 08:00:01.508059,add_to_cart,365
99332,479,2025-04-13 17:32:22.121233,add_to_cart,348
99333,1359,2025-04-28 01:04:06.653773,product_view,257
99334,2107,2025-04-09 07:27:02.361701,add_to_cart,19
99335,8868,2026-05-08 16:30:35.137812,page_view,347
99336,7189,2025-12-31 03:07:27.417393,product_view,458
99337,7683,2026-06-04 22:53:41.155428,add_to_cart,217
99338,5591,2026-03-15 05:08:44.214717,page_view,308
99339,6815,2026-06-06 20:31:53.554439,product_view,20
99340,1819,2025-03-24 04:06:08.753407,product_view,236
99341,4428,2025-12-09 22:20:59.385273,page_view,248
99342,496,2026-02-18 11:01:50.567562,page_view,376
99343,6281,2025-02-10 05:57:00.270449,add_to_cart,236
99344,1673,2025-04-10 14:17:11.585679,add_to_cart,450
99345,2020,2026-05-23 14:53:52.806414,purchase,427
99346,5389,2025-11-02 17:03:57.285591,product_view,382
99347,1961,2025-01-18 15:36:32.960862,product_view,471
99348,1909,2026-05-06 19:46:41.742179,page_view,39
99349,8342,2025-07-02 06:56:28.660668,add_to_cart,396
99350,9167,2025-07-17 02:11:17.940153,page_view,96
99351,1445,2026-07-11 12:54:36.226743,product_view,352
99352,7246,2025-02-21 23:32:03.169992,page_view,388
99353,7181,2026-06-17 18:29:38.745794,product_view,132
99354,8756,2024-11-13 05:43:13.371013,add_to_cart,161
99355,4078,2024-10-03 01:12:24.479658,add_to_cart,184
99356,3059,2025-09-13 06:57:27.600140,page_view,91
99357,3855,2026-07-28 02:09:44.728556,purchase,491
99358,4894,2024-12-11 04:32:47.754245,add_to_cart,325
99359,4714,2026-02-16 16:40:30.015571,add_to_cart,151
99360,323,2025-07-01 02:39:57.336840,purchase,111
99361,1567,2025-12-24 07:32:25.466174,purchase,1
99362,7111,2025-03-06 12:30:31.993715,product_view,343
99363,8986,2026-08-07 18:39:39.759567,page_view,447
99364,9166,2026-03-15 07:11:44.541006,add_to_cart,85
99365,3427,2026-03-18 11:44:52.778194,add_to_cart,9
99366,6138,2025-01-22 17:20:47.060791,purchase,329
99367,5156,2025-09-07 18:29:44.950439,product_view,52
99368,5579,2026-02-26 07:10:18.043128,page_view,412
99369,5822,2024-11-26 00:10:39.306842,product_view,494
99370,1887,2024-10-25 10:43:26.866037,page_view,491
99371,5335,2025-07-20 00:00:05.258873,add_to_cart,128
99372,9291,2025-12-12 18:14:06.055117,add_to_cart,174
99373,2714,2026-03-19 09:40:58.686790,page_view,47
99374,1041,2026-02-21 02:52:35.682762,purchase,22
99375,367,2026-02-08 20:22:46.796262,purchase,49
99376,9647,2025-11-12 16:34:17.608180,add_to_cart,199
99377,5156,2024-10-17 07:18:33.206292,purchase,468
99378,5836,2026-01-19 17:03:51.643123,page_view,341
99379,6579,2024-10-20 21:44:25.170338,product_view,419
99380,25,2026-06-12 14:37:35.263130,product_view,32
99381,377,2025-08-18 20:40:22.734411,purchase,413
99382,851,2024-11-23 18:38:55.373765,page_view,10
99383,4280,2025-09-03 20:51:13.187402,purchase,170
99384,3702,2024-12-20 05:26:30.868954,page_view,39
99385,8122,2025-07-15 23:51:02.967485,product_view,330
99386,3415,2026-07-20 03:37:44.792969,add_to_cart,68
99387,8039,2025-01-14 17:23:14.232921,purchase,159
99388,7562,2025-09-20 12:53:38.679308,product_view,157
99389,3330,2025-08-22 16:18:50.054503,add_to_cart,190
99390,5676,2025-03-27 17:41:46.575346,add_to_cart,20
99391,266,2024-10-16 22:44:06.311515,page_view,159
99392,8401,2026-06-16 03:12:55.873517,product_view,359
99393,4977,2025-06-05 19:27:45.590460,product_view,340
99394,2481,2025-04-03 18:42:23.005868,product_view,431
99395,5364,2025-03-22 12:07:02.734697,add_to_cart,204
99396,8630,2024-11-18 17:49:40.743089,add_to_cart,169
99397,8041,2024-09-04 13:06:11.468575,page_view,379
99398,5172,2025-08-24 02:25:16.391913,purchase,178
99399,492,2025-11-16 00:18:32.410590,page_view,290
99400,47,2025-12-02 04:00:17.268749,add_to_cart,59
99401,2193,2025-05-24 18:16:42.914361,page_view,413
99402,884,2025-09-13 01:19:44.309380,add_to_cart,495
99403,2540,2025-01-22 18:36:27.352400,product_view,476
99404,8562,2025-10-14 05:15:44.093726,purchase,401
99405,2542,2025-08-07 01:22:07.392092,purchase,295
99406,7008,2026-07-19 19:36:31.937644,purchase,470
99407,7271,2026-07-30 11:31:07.875839,page_view,469
99408,1640,2025-01-14 06:18:13.665185,purchase,386
99409,6877,2025-11-02 11:00:59.179934,add_to_cart,341
99410,1799,2025-02-16 10:30:10.880320,add_to_cart,147
99411,362,2025-08-22 12:01:37.810813,page_view,437
99412,2964,2024-09-25 06:20:14.030094,purchase,161
99413,9723,2026-07-01 20:07:40.430670,page_view,100
99414,4376,2025-02-02 02:59:11.080534,add_to_cart,439
99415,4782,2024-09-01 15:39:24.209690,add_to_cart,333
99416,3276,2026-01-19 14:07:37.034775,page_view,344
99417,1604,2025-07-13 09:14:54.193677,page_view,310
99418,5458,2025-01-28 14:54:11.624769,page_view,439
99419,5854,2025-12-06 02:03:26.595197,product_view,91
99420,4255,2024-10-08 15:24:49.850579,add_to_cart,279
99421,8767,2025-12-23 12:56:11.278054,purchase,454
99422,7142,2025-10-23 22:55:42.099711,add_to_cart,365
99423,6504,2026-04-19 16:10:44.672786,product_view,227
99424,9837,2026-02-27 02:25:02.547784,product_view,437
99425,2686,2025-07-07 05:23:04.628188,page_view,119
99426,5868,2025-03-16 19:33:42.559492,page_view,392
99427,8030,2025-01-09 23:31:45.007875,page_view,241
99428,5876,2024-11-22 21:32:00.619720,add_to_cart,243
99429,1551,2024-09-17 04:43:51.445837,product_view,499
99430,4535,2024-11-16 22:14:50.281548,page_view,479
99431,6439,2025-05-17 12:56:46.175479,product_view,444
99432,3010,2025-06-07 09:24:19.554421,add_to_cart,47
99433,1472,2026-05-19 18:09:25.211146,add_to_cart,87
99434,4862,2025-05-30 03:00:29.733168,page_view,458
99435,1288,2026-06-15 19:44:51.833353,page_view,224
99436,7110,2024-12-23 11:07:35.579917,add_to_cart,279
99437,2781,2024-11-07 05:09:26.024905,page_view,131
99438,8839,2025-04-12 06:30:29.372259,product_view,224
99439,2467,2026-02-19 21:42:05.282447,product_view,399
99440,830,2025-08-21 17:02:19.446934,page_view,408
99441,9215,2026-01-20 19:07:28.371790,page_view,109
99442,1219,2026-03-07 06:09:29.249250,add_to_cart,303
99443,4409,2026-07-01 20:09:10.162258,add_to_cart,170
99444,1002,2026-07-07 12:18:07.306702,page_view,72
99445,9960,2025-09-17 20:40:20.963180,purchase,41
99446,8459,2024-09-09 07:10:39.813746,page_view,473
99447,4517,2025-12-01 10:16:26.659925,page_view,404
99448,6403,2025-02-10 13:06:39.318487,page_view,113
99449,856,2026-04-03 11:01:49.054356,product_view,380
99450,7115,2026-07-26 00:32:58.314840,add_to_cart,110
99451,8482,2026-07-27 05:39:55.947554,add_to_cart,107
99452,8,2025-07-26 07:12:33.149999,add_to_cart,199
99453,2584,2025-06-22 09:17:40.309577,page_view,46
99454,2094,2025-02-28 23:10:29.905894,product_view,362
99455,5657,2024-10-27 17:17:26.552182,add_to_cart,73
99456,9595,2026-03-15 16:13:46.924414,add_to_cart,6
99457,8047,2025-06-03 21:36:08.388302,product_view,220
99458,7328,2025-03-13 10:01:28.092606,purchase,468
99459,2945,2026-05-31 11:35:32.057060,page_view,116
99460,1496,2026-07-04 22:49:57.271031,purchase,289
99461,6332,2025-02-11 19:31:04.908983,page_view,171
99462,3237,2025-03-20 11:25:22.796102,page_view,341
99463,326,2025-11-20 03:03:05.315231,page_view,82
99464,2943,2026-01-18 06:50:34.831522,purchase,488
99465,8082,2025-01-29 08:32:52.110140,page_view,48
99466,4048,2026-03-25 02:13:52.889073,product_view,131
99467,8705,2025-01-15 22:56:20.887077,product_view,333
99468,3988,2025-05-17 14:15:46.851250,page_view,224
99469,5392,2026-08-12 18:37:15.212750,purchase,445
99470,3498,2025-08-18 08:58:46.569618,purchase,365
99471,4116,2026-02-15 00:07:19.355714,add_to_cart,365
99472,8921,2024-12-25 02:14:18.417435,page_view,255
99473,2591,2025-07-25 22:50:56.894210,page_view,121
99474,4739,2024-09-05 13:26:46.664964,add_to_cart,269
99475,9698,2025-10-24 21:19:48.417456,page_view,230
99476,4136,2025-02-15 17:56:13.449554,add_to_cart,226
99477,7783,2025-11-07 09:35:49.869192,add_to_cart,297
99478,7905,2025-08-05 10:18:38.697924,page_view,77
99479,7714,2025-02-07 01:54:20.899981,page_view,313
99480,3844,2026-07-29 18:56:42.386324,product_view,145
99481,4852,2026-01-05 14:35:57.851943,product_view,285
99482,9411,2025-12-16 07:02:27.511536,product_view,255
99483,7714,2025-06-26 19:51:58.439128,product_view,324
99484,2150,2024-12-03 20:03:36.366532,product_view,182
99485,3574,2025-06-25 09:51:07.925949,add_to_cart,194
99486,6346,2024-09-24 03:05:41.703641,page_view,50
99487,2176,2024-10-01 18:21:04.901203,purchase,289
99488,6496,2026-02-26 07:29:19.006954,add_to_cart,222
99489,7293,2026-05-31 01:41:17.172290,add_to_cart,140
99490,6200,2025-01-21 06:56:46.710441,page_view,43
99491,2082,2025-09-28 08:59:20.386470,page_view,176
99492,1721,2024-12-03 08:39:20.915783,page_view,217
99493,316,2025-09-29 13:31:56.389391,purchase,130
99494,7334,2026-02-03 12:23:02.761381,product_view,318
99495,7446,2026-02-06 08:19:06.154679,purchase,343
99496,1213,2026-07-14 10:22:59.694486,product_view,472
99497,4189,2025-12-28 18:55:07.935506,add_to_cart,348
99498,7027,2025-08-10 00:02:37.788108,product_view,7
99499,3690,2026-03-23 15:31:15.231157,add_to_cart,387
99500,5485,2026-01-16 20:20:17.402534,purchase,347
99501,8298,2025-05-05 03:00:00.221748,product_view,308
99502,9608,2024-11-07 01:01:42.443106,purchase,348
99503,1447,2025-04-23 05:31:23.111864,purchase,59
99504,2958,2026-03-25 06:52:58.034180,purchase,421
99505,5840,2024-11-23 12:41:02.971283,product_view,373
99506,4834,2026-08-12 19:12:46.935951,add_to_cart,471
99507,8530,2024-10-20 01:19:19.453594,product_view,139
99508,3914,2025-01-24 05:26:03.380266,product_view,273
99509,6676,2025-04-27 16:19:44.739268,product_view,31
99510,1891,2025-12-31 16:08:15.203731,product_view,465
99511,7133,2025-01-10 19:24:35.388743,purchase,342
99512,1562,2025-10-06 10:52:31.157348,page_view,415
99513,2370,2025-11-28 23:56:37.649289,page_view,424
99514,3490,2025-07-18 04:02:55.128256,add_to_cart,338
99515,5707,2026-03-03 22:31:35.389140,page_view,105
99516,9449,2026-04-27 16:04:08.148543,add_to_cart,364
99517,3791,2026-01-24 07:10:31.699548,add_to_cart,154
99518,671,2024-10-03 09:05:37.928056,product_view,94
99519,7489,2026-03-05 21:43:01.278626,purchase,404
99520,8508,2025-05-20 12:56:36.538792,product_view,362
99521,4311,2024-10-10 18:51:19.360566,product_view,314
99522,6620,2026-08-16 05:49:41.579782,purchase,9
99523,3922,2025-02-09 14:13:39.274472,page_view,140
99524,355,2025-09-27 22:38:44.167756,page_view,415
99525,9709,2026-02-17 13:13:50.616565,page_view,228
99526,4375,2025-03-10 06:32:40.632276,page_view,321
99527,7670,2026-01-20 12:26:56.892622,page_view,316
99528,8898,2025-06-23 15:11:41.673558,purchase,216
99529,8265,2025-11-07 10:17:55.202318,page_view,115
99530,9711,2024-09-19 14:31:35.197297,page_view,395
99531,60,2025-01-25 08:18:22.761709,product_view,214
99532,4096,2025-07-20 02:04:20.269188,add_to_cart,102
99533,7115,2024-12-28 11:00:50.692648,product_view,404
99534,6504,2025-01-06 05:14:34.085426,product_view,366
99535,4195,2025-01-27 14:53:13.588470,add_to_cart,469
99536,5845,2026-05-11 12:41:44.133947,page_view,121
99537,5001,2026-05-02 20:00:47.473505,purchase,141
99538,7742,2026-07-18 06:05:09.687319,add_to_cart,308
99539,6289,2025-07-07 02:18:44.639017,purchase,92
99540,2458,2026-01-26 10:50:35.882772,product_view,367
99541,2538,2026-06-05 23:35:51.419636,purchase,131
99542,925,2026-06-23 22:24:10.843019,purchase,438
99543,6237,2024-10-24 07:21:59.668513,purchase,221
99544,9208,2026-05-19 20:56:35.403143,product_view,325
99545,1375,2024-09-07 18:23:56.743354,product_view,486
99546,7870,2024-09-19 11:23:08.063294,add_to_cart,252
99547,1752,2026-07-27 18:34:13.932338,add_to_cart,186
99548,8401,2025-07-09 16:54:57.140540,purchase,100
99549,1308,2025-06-04 21:04:57.370083,add_to_cart,136
99550,9555,2026-05-11 01:13:00.400262,product_view,156
99551,9740,2025-06-14 06:14:25.503986,product_view,483
99552,3681,2025-12-30 11:09:43.391721,purchase,485
99553,323,2025-03-20 09:42:01.314073,product_view,124
99554,4698,2026-08-21 10:32:20.573162,product_view,320
99555,5914,2026-05-18 11:08:12.410097,page_view,482
99556,3887,2026-01-21 13:05:19.699320,product_view,181
99557,7486,2025-01-07 08:05:53.056643,page_view,104
99558,367,2024-10-24 16:19:08.261969,page_view,329
99559,125,2024-09-24 18:49:19.355281,product_view,138
99560,1030,2025-01-07 18:11:10.799924,purchase,111
99561,2924,2024-09-25 18:28:03.224602,add_to_cart,357
99562,4649,2025-11-24 01:18:51.340300,product_view,195
99563,4901,2024-12-08 11:22:50.105295,product_view,218
99564,932,2026-07-19 17:05:08.419724,add_to_cart,157
99565,3006,2026-05-05 15:15:55.540288,product_view,495
99566,1362,2025-06-22 21:06:06.983107,add_to_cart,291
99567,4133,2025-10-21 01:39:52.900096,add_to_cart,282
99568,9481,2024-11-22 23:51:40.328148,add_to_cart,225
99569,2867,2026-01-14 04:42:49.286202,product_view,361
99570,5643,2025-11-17 00:47:32.668324,product_view,236
99571,7135,2024-09-17 20:15:02.711649,purchase,204
99572,1797,2024-08-25 01:33:49.621455,page_view,289
99573,5863,2025-06-11 19:36:36.118499,product_view,281
99574,631,2026-07-25 07:02:20.170153,purchase,327
99575,1253,2025-05-27 02:07:56.054695,product_view,383
99576,9426,2026-07-19 09:01:24.044062,add_to_cart,492
99577,1585,2025-02-25 08:26:52.932264,purchase,234
99578,8323,2026-03-02 13:13:19.138020,add_to_cart,422
99579,8931,2026-06-12 22:59:52.320878,add_to_cart,11
99580,4095,2025-04-14 02:17:09.224437,page_view,482
99581,758,2025-07-17 03:39:43.856862,page_view,373
99582,7217,2025-12-31 07:01:12.922575,page_view,115
99583,741,2026-05-01 21:31:01.902858,add_to_cart,417
99584,4711,2024-12-16 02:23:21.805771,add_to_cart,256
99585,4171,2024-12-01 10:45:17.380796,add_to_cart,248
99586,6193,2024-11-29 08:15:28.631880,purchase,286
99587,3575,2026-01-03 19:15:32.349272,page_view,433
99588,1925,2025-11-12 10:00:55.083194,purchase,406
99589,1449,2025-04-01 21:34:23.927392,purchase,168
99590,4791,2025-04-14 04:00:57.289550,add_to_cart,201
99591,6973,2026-01-28 22:09:17.304026,purchase,23
99592,3798,2025-05-14 18:59:34.375904,purchase,242
99593,9194,2024-09-12 12:50:07.108287,page_view,134
99594,6319,2025-02-07 20:26:52.884512,purchase,233
99595,1142,2026-06-05 09:29:47.762263,page_view,165
99596,9608,2025-12-10 15:20:53.886186,purchase,353
99597,3229,2026-07-21 11:34:04.038156,add_to_cart,91
99598,2145,2026-07-04 19:41:27.762700,purchase,213
99599,5226,2026-01-10 02:48:39.841151,purchase,429
99600,1189,2025-11-14 13:06:17.095867,product_view,363
99601,4148,2026-04-21 14:23:18.116991,add_to_cart,148
99602,1173,2025-01-19 00:14:57.187008,page_view,241
99603,6507,2024-11-19 21:04:19.628498,purchase,200
99604,2016,2025-11-17 08:17:15.584246,product_view,185
99605,7407,2026-03-05 00:22:15.913115,page_view,310
99606,4203,2026-07-29 23:43:37.751880,purchase,70
99607,8006,2026-06-11 19:22:38.260325,page_view,173
99608,2435,2026-07-14 12:35:33.623381,page_view,451
99609,9222,2025-08-14 14:38:32.515749,page_view,319
99610,2577,2025-07-20 14:16:22.986775,add_to_cart,193
99611,867,2025-03-04 19:11:51.563995,add_to_cart,223
