order_item_id,order_id,product_id,quantity,unit_price
156396,52002,295,3,438.92
156397,52003,120,2,261.26
156398,52003,181,1,816.41
156399,52003,240,3,222.31
156400,52004,122,3,240.4
156401,52004,444,2,990.29
156402,52004,192,1,548.76
156403,52005,326,2,589.37
156404,52005,343,1,90.68
156405,52006,144,3,826.96
156406,52006,251,2,751.08
156407,52006,416,3,524.25
156408,52006,269,1,696.82
156409,52007,38,3,276.09
156410,52007,245,1,545.53
156411,52007,215,2,825.49
156412,52007,309,1,115.38
156413,52008,402,1,55.09
156414,52009,385,3,709.75
156415,52009,452,3,236.05
156416,52009,450,3,821.29
156417,52009,229,1,395.65
156418,52010,326,3,589.37
156419,52010,449,2,941.73
156420,52011,195,3,766.6
156421,52012,192,1,548.76
156422,52012,385,3,709.75
156423,52012,368,1,307.22
156424,52013,264,1,294.34
156425,52013,145,2,869.64
156426,52013,434,3,187.84
156427,52013,60,1,835.58
156428,52014,125,2,788.5
156429,52015,376,2,321.64
156430,52015,30,1,582.51
156431,52015,207,3,29.82
156432,52015,397,3,117.07
156433,52016,385,1,709.75
156434,52016,182,2,254.01
156435,52017,481,1,348.88
156436,52017,363,2,396.81
156437,52017,26,1,878.6
156438,52017,50,1,208.76
156439,52018,340,1,15.66
156440,52019,422,3,645.18
156441,52019,183,2,604.14
156442,52019,20,3,465.6
156443,52019,440,3,941.0
156444,52020,306,1,143.37
156445,52020,186,2,223.07
156446,52020,251,1,751.08
156447,52020,459,3,843.56
156448,52020,449,2,941.73
156449,52021,296,1,674.95
156450,52022,473,3,729.47
156451,52022,443,3,573.38
156452,52023,392,1,495.45
156453,52024,387,1,94.77
156454,52025,73,2,720.26
156455,52025,297,3,414.4
156456,52025,293,1,636.27
156457,52025,418,1,180.72
156458,52026,174,3,61.57
156459,52026,418,3,180.72
156460,52026,136,2,386.44
156461,52027,292,2,709.7
156462,52027,494,1,709.8
156463,52027,447,3,136.95
156464,52027,62,2,916.32
156465,52027,480,3,230.07
156466,52028,468,1,599.72
156467,52028,143,1,863.46
156468,52028,180,3,610.46
156469,52029,68,1,475.8
156470,52030,14,3,216.03
156471,52030,301,2,174.33
156472,52030,119,1,198.9
156473,52030,473,1,729.47
156474,52031,397,2,117.07
156475,52031,61,2,829.78
156476,52032,305,3,725.03
156477,52032,161,2,673.65
156478,52032,5,2,887.21
156479,52032,64,3,30.98
156480,52033,229,1,395.65
156481,52033,257,2,955.55
156482,52033,163,2,461.39
156483,52033,348,1,377.8
156484,52033,46,3,30.31
156485,52034,279,1,725.42
156486,52034,175,3,854.48
156487,52035,5,1,887.21
156488,52035,89,1,26.75
156489,52035,196,2,716.93
156490,52035,317,3,63.09
156491,52036,104,2,802.41
156492,52036,236,1,685.67
156493,52036,83,2,876.37
156494,52036,499,2,186.45
156495,52037,318,3,858.75
156496,52037,460,2,445.74
156497,52037,68,2,475.8
156498,52037,444,3,990.29
156499,52037,192,1,548.76
156500,52038,36,3,978.79
156501,52038,242,3,682.6
156502,52038,360,3,898.08
156503,52039,118,1,559.15
156504,52039,128,2,707.75
156505,52039,467,3,357.63
156506,52039,76,2,433.13
156507,52039,60,3,835.58
156508,52040,203,3,953.54
156509,52041,107,1,172.39
156510,52041,244,3,388.54
156511,52042,431,3,863.78
156512,52042,316,1,680.23
156513,52042,82,2,682.16
156514,52042,174,3,61.57
156515,52043,366,1,323.79
156516,52043,354,3,929.83
156517,52044,104,2,802.41
156518,52044,84,2,478.25
156519,52044,246,3,834.2
156520,52044,220,2,597.75
156521,52045,424,2,867.47
156522,52045,375,1,918.34
156523,52046,440,3,941.0
156524,52046,193,3,941.85
156525,52046,353,2,949.68
156526,52047,489,2,77.25
156527,52047,127,3,742.11
156528,52047,436,3,764.19
156529,52047,246,3,834.2
156530,52048,117,2,395.47
156531,52048,375,2,918.34
156532,52048,176,3,716.78
156533,52048,402,2,55.09
156534,52049,380,2,471.64
156535,52050,311,3,553.46
156536,52051,412,3,989.44
156537,52051,219,3,148.13
156538,52052,57,2,485.45
156539,52052,35,3,319.36
156540,52052,158,3,842.05
156541,52052,128,1,707.75
156542,52052,221,1,861.13
156543,52053,409,2,796.61
156544,52053,5,3,887.21
156545,52053,370,2,575.65
156546,52054,49,3,604.73
156547,52054,78,1,976.22
156548,52054,153,2,81.7
156549,52055,233,2,657.07
156550,52056,99,2,476.37
156551,52057,254,3,112.97
156552,52057,399,3,229.2
156553,52057,175,3,854.48
156554,52057,409,2,796.61
156555,52057,20,1,465.6
156556,52058,358,3,413.66
156557,52059,173,2,942.72
156558,52059,238,1,766.97
156559,52060,148,3,405.96
156560,52060,469,1,898.07
156561,52060,165,3,273.99
156562,52060,211,1,594.4
156563,52061,271,2,637.66
156564,52061,38,3,276.09
156565,52061,401,1,363.8
156566,52061,367,3,695.69
156567,52062,221,3,861.13
156568,52062,107,3,172.39
156569,52062,286,2,487.63
156570,52063,358,1,413.66
156571,52063,382,1,896.44
156572,52063,481,2,348.88
156573,52063,262,2,593.32
156574,52064,54,2,915.88
156575,52064,85,1,201.8
156576,52065,421,3,637.89
156577,52065,398,2,723.46
156578,52065,88,2,775.36
156579,52065,134,1,744.1
156580,52065,184,2,174.88
156581,52066,252,2,618.02
156582,52066,416,1,524.25
156583,52066,170,3,376.62
156584,52067,4,1,374.83
156585,52067,212,2,465.25
156586,52067,48,2,822.91
156587,52067,81,1,174.65
156588,52068,247,2,883.23
156589,52069,237,1,449.51
156590,52069,45,2,616.47
156591,52069,251,3,751.08
156592,52069,231,2,181.06
156593,52070,204,2,167.69
156594,52070,22,2,453.15
156595,52070,60,2,835.58
156596,52071,399,1,229.2
156597,52072,235,3,621.12
156598,52072,341,3,300.98
156599,52072,493,2,239.58
156600,52072,4,2,374.83
156601,52072,302,1,778.82
156602,52073,188,3,722.02
156603,52074,12,2,509.59
156604,52074,128,1,707.75
156605,52074,38,2,276.09
156606,52075,222,1,192.03
156607,52075,306,1,143.37
156608,52075,405,2,164.36
156609,52076,413,1,55.58
156610,52076,290,2,796.22
156611,52076,104,3,802.41
156612,52076,204,2,167.69
156613,52076,174,3,61.57
156614,52077,206,3,82.32
156615,52077,186,2,223.07
156616,52077,488,2,954.72
156617,52077,195,3,766.6
156618,52077,407,2,905.88
156619,52078,236,2,685.67
156620,52078,98,2,926.95
156621,52078,38,2,276.09
156622,52078,131,3,291.83
156623,52079,228,2,263.84
156624,52079,189,2,715.9
156625,52079,45,1,616.47
156626,52079,147,3,60.69
156627,52079,1,3,379.9
156628,52080,355,1,179.81
156629,52080,97,3,311.2
156630,52080,327,2,742.19
156631,52081,407,1,905.88
156632,52081,210,2,851.8
156633,52081,466,2,235.9
156634,52082,123,2,714.94
156635,52082,407,1,905.88
156636,52083,150,2,973.25
156637,52083,4,1,374.83
156638,52083,209,2,525.94
156639,52083,333,2,856.93
156640,52083,397,3,117.07
156641,52084,457,3,407.43
156642,52084,52,3,128.04
156643,52084,498,1,507.87
156644,52084,62,3,916.32
156645,52085,92,3,789.45
156646,52085,441,1,287.25
156647,52085,389,2,777.56
156648,52086,76,3,433.13
156649,52086,463,2,877.44
156650,52086,436,2,764.19
156651,52086,39,3,621.38
156652,52087,145,1,869.64
156653,52087,473,1,729.47
156654,52087,439,1,720.83
156655,52088,123,1,714.94
156656,52088,255,1,80.49
156657,52088,31,2,30.96
156658,52089,76,1,433.13
156659,52090,474,3,212.42
156660,52090,304,2,949.38
156661,52090,12,1,509.59
156662,52091,461,2,661.02
156663,52091,381,2,673.71
156664,52091,426,1,452.52
156665,52091,337,3,794.25
156666,52091,73,1,720.26
156667,52092,474,3,212.42
156668,52093,171,2,430.38
156669,52094,295,2,438.92
156670,52094,78,3,976.22
156671,52095,120,3,261.26
156672,52096,288,2,210.25
156673,52096,448,1,742.12
156674,52096,65,3,249.99
156675,52097,116,2,288.45
156676,52097,206,3,82.32
156677,52097,283,1,935.19
156678,52097,473,3,729.47
156679,52097,256,3,991.97
156680,52098,356,3,195.28
156681,52098,320,3,765.87
156682,52098,135,1,958.09
156683,52099,104,1,802.41
156684,52099,349,1,969.56
156685,52099,87,1,457.22
156686,52099,167,2,993.84
156687,52100,497,1,887.7
156688,52100,94,1,50.08
156689,52100,52,3,128.04
156690,52100,187,2,324.83
156691,52100,228,1,263.84
156692,52101,138,2,970.89
156693,52101,240,2,222.31
156694,52101,190,1,333.71
156695,52101,14,1,216.03
156696,52102,32,1,502.05
156697,52102,240,3,222.31
156698,52103,214,2,656.29
156699,52103,264,1,294.34
156700,52103,84,2,478.25
156701,52104,413,3,55.58
156702,52104,286,3,487.63
156703,52104,123,2,714.94
156704,52104,106,3,117.91
156705,52105,212,3,465.25
156706,52105,243,3,325.42
156707,52106,225,3,409.72
156708,52106,374,1,264.61
156709,52107,100,3,366.72
156710,52107,271,3,637.66
156711,52107,459,3,843.56
156712,52107,473,3,729.47
156713,52108,489,2,77.25
156714,52108,411,2,592.64
156715,52109,196,2,716.93
156716,52109,486,2,438.52
156717,52109,156,2,195.54
156718,52110,126,2,782.72
156719,52111,134,1,744.1
156720,52112,43,2,45.39
156721,52113,312,1,571.28
156722,52113,397,3,117.07
156723,52114,219,3,148.13
156724,52115,320,1,765.87
156725,52115,223,2,479.18
156726,52115,209,1,525.94
156727,52115,212,2,465.25
156728,52116,134,1,744.1
156729,52116,456,3,932.51
156730,52116,219,1,148.13
156731,52116,127,1,742.11
156732,52116,406,3,387.08
156733,52117,57,3,485.45
156734,52117,165,3,273.99
156735,52117,72,2,889.76
156736,52117,100,3,366.72
156737,52117,250,2,212.55
156738,52118,47,3,647.09
156739,52118,183,3,604.14
156740,52118,436,3,764.19
156741,52119,85,3,201.8
156742,52119,482,1,591.79
156743,52119,142,3,856.54
156744,52119,462,3,194.88
156745,52119,317,1,63.09
156746,52120,350,3,206.12
156747,52120,49,2,604.73
156748,52120,349,1,969.56
156749,52120,436,2,764.19
156750,52121,363,1,396.81
156751,52121,191,1,336.81
156752,52121,7,3,23.94
156753,52121,73,3,720.26
156754,52122,207,1,29.82
156755,52122,269,1,696.82
156756,52122,360,1,898.08
156757,52122,128,3,707.75
156758,52123,93,3,932.11
156759,52123,211,3,594.4
156760,52123,194,1,98.72
156761,52123,300,3,986.45
156762,52124,487,2,124.89
156763,52124,435,1,81.16
156764,52125,28,3,200.25
156765,52125,85,3,201.8
156766,52125,291,2,319.0
156767,52125,114,3,908.95
156768,52126,79,1,898.27
156769,52126,457,3,407.43
156770,52126,8,1,435.03
156771,52126,433,3,247.2
156772,52127,116,2,288.45
156773,52128,7,3,23.94
156774,52128,129,3,493.21
156775,52128,264,2,294.34
156776,52128,447,2,136.95
156777,52129,137,3,344.9
156778,52129,177,1,333.47
156779,52129,468,1,599.72
156780,52129,161,1,673.65
156781,52129,353,2,949.68
156782,52130,448,1,742.12
156783,52131,200,1,959.98
156784,52131,324,3,755.97
156785,52131,272,2,607.84
156786,52131,221,3,861.13
156787,52132,419,3,936.19
156788,52132,407,1,905.88
156789,52133,61,3,829.78
156790,52134,155,1,165.7
156791,52134,330,1,393.42
156792,52134,77,3,790.67
156793,52135,305,3,725.03
156794,52135,477,3,288.84
156795,52135,383,1,489.63
156796,52135,243,2,325.42
156797,52136,389,2,777.56
156798,52137,335,3,75.51
156799,52137,371,3,663.93
156800,52137,299,1,530.43
156801,52137,241,3,475.59
156802,52137,148,2,405.96
156803,52138,255,1,80.49
156804,52139,321,1,610.05
156805,52139,97,1,311.2
156806,52139,428,2,130.34
156807,52140,330,2,393.42
156808,52140,140,1,636.67
156809,52140,346,1,115.65
156810,52140,411,3,592.64
156811,52140,377,1,645.08
156812,52141,283,2,935.19
156813,52141,79,3,898.27
156814,52141,392,3,495.45
156815,52142,81,2,174.65
156816,52142,157,1,748.28
156817,52143,375,2,918.34
156818,52143,299,2,530.43
156819,52143,255,2,80.49
156820,52143,196,2,716.93
156821,52144,83,3,876.37
156822,52145,460,1,445.74
156823,52145,211,3,594.4
156824,52145,421,1,637.89
156825,52145,280,3,654.82
156826,52146,167,1,993.84
156827,52146,93,1,932.11
156828,52147,288,2,210.25
156829,52147,104,3,802.41
156830,52148,492,3,774.43
156831,52148,479,1,697.28
156832,52149,176,1,716.78
156833,52149,87,3,457.22
156834,52150,15,3,567.08
156835,52150,312,3,571.28
156836,52151,98,2,926.95
156837,52151,463,3,877.44
156838,52152,437,1,71.06
156839,52153,207,2,29.82
156840,52153,434,2,187.84
156841,52154,59,2,236.83
156842,52154,162,1,369.56
156843,52154,446,1,161.92
156844,52155,292,2,709.7
156845,52155,77,3,790.67
156846,52155,179,2,259.81
156847,52155,274,3,491.55
156848,52156,277,2,28.27
156849,52156,480,1,230.07
156850,52156,64,3,30.98
156851,52156,103,3,627.5
156852,52157,54,3,915.88
156853,52158,36,3,978.79
156854,52158,203,3,953.54
156855,52159,442,2,332.15
156856,52159,186,1,223.07
156857,52160,76,2,433.13
156858,52160,236,3,685.67
156859,52160,389,3,777.56
156860,52160,78,2,976.22
156861,52161,385,1,709.75
156862,52161,36,3,978.79
156863,52161,276,2,236.7
156864,52161,280,3,654.82
156865,52162,485,1,315.7
156866,52163,473,2,729.47
156867,52163,87,2,457.22
156868,52163,471,3,281.89
156869,52164,256,1,991.97
156870,52164,453,2,150.13
156871,52164,424,3,867.47
156872,52165,233,3,657.07
156873,52165,257,1,955.55
156874,52165,496,3,828.13
156875,52165,158,2,842.05
156876,52166,343,1,90.68
156877,52167,177,3,333.47
156878,52167,463,3,877.44
156879,52167,240,2,222.31
156880,52167,238,2,766.97
156881,52168,308,3,35.38
156882,52168,164,2,761.97
156883,52168,464,1,29.13
156884,52169,65,2,249.99
156885,52170,21,1,516.91
156886,52170,363,3,396.81
156887,52170,171,1,430.38
156888,52170,492,2,774.43
156889,52171,464,2,29.13
156890,52172,456,1,932.51
156891,52172,349,2,969.56
156892,52172,411,1,592.64
156893,52172,445,1,688.85
156894,52172,305,2,725.03
156895,52173,446,3,161.92
156896,52173,431,2,863.78
156897,52174,434,1,187.84
156898,52174,214,3,656.29
156899,52174,307,2,137.29
156900,52175,498,2,507.87
156901,52176,249,3,707.54
156902,52176,355,2,179.81
156903,52176,283,1,935.19
156904,52177,95,1,669.61
156905,52177,174,2,61.57
156906,52177,201,3,827.05
156907,52178,99,2,476.37
156908,52178,341,2,300.98
156909,52179,251,2,751.08
156910,52179,440,2,941.0
156911,52179,368,3,307.22
156912,52179,465,2,179.3
156913,52180,149,2,612.6
156914,52181,93,1,932.11
156915,52182,29,3,983.12
156916,52183,63,1,351.12
156917,52184,357,2,860.16
156918,52184,257,3,955.55
156919,52184,478,1,763.74
156920,52185,332,1,242.1
156921,52185,419,2,936.19
156922,52185,142,2,856.54
156923,52186,360,2,898.08
156924,52186,474,2,212.42
156925,52186,218,2,327.81
156926,52186,375,3,918.34
156927,52186,15,2,567.08
156928,52187,415,1,537.01
156929,52187,16,2,149.36
156930,52187,447,2,136.95
156931,52187,393,2,175.17
156932,52188,3,2,867.04
156933,52188,148,2,405.96
156934,52188,41,2,268.59
156935,52189,416,2,524.25
156936,52189,470,1,372.34
156937,52189,199,3,433.56
156938,52189,91,1,274.04
156939,52189,307,3,137.29
156940,52190,156,1,195.54
156941,52190,462,3,194.88
156942,52190,401,3,363.8
156943,52190,264,1,294.34
156944,52191,131,3,291.83
156945,52191,380,2,471.64
156946,52191,191,1,336.81
156947,52192,472,3,550.4
156948,52192,11,1,583.59
156949,52192,19,1,646.32
156950,52192,53,1,74.55
156951,52192,166,2,617.39
156952,52193,409,3,796.61
156953,52193,190,2,333.71
156954,52193,138,3,970.89
156955,52193,404,2,140.01
156956,52193,122,3,240.4
156957,52194,99,3,476.37
156958,52194,171,1,430.38
156959,52194,44,2,260.04
156960,52195,479,1,697.28
156961,52195,427,1,691.29
156962,52196,389,3,777.56
156963,52196,272,2,607.84
156964,52196,296,3,674.95
156965,52197,487,1,124.89
156966,52197,173,3,942.72
156967,52197,441,1,287.25
156968,52197,28,2,200.25
156969,52197,218,3,327.81
156970,52198,484,1,21.09
156971,52198,412,2,989.44
156972,52198,281,2,40.3
156973,52198,474,2,212.42
156974,52199,394,1,543.95
156975,52200,307,1,137.29
156976,52200,200,3,959.98
156977,52200,171,3,430.38
156978,52200,449,1,941.73
156979,52201,291,1,319.0
156980,52201,468,1,599.72
156981,52201,88,3,775.36
156982,52201,113,2,86.86
156983,52201,159,2,848.45
156984,52202,269,2,696.82
156985,52202,53,2,74.55
156986,52202,204,3,167.69
156987,52202,370,1,575.65
156988,52203,224,1,949.36
156989,52203,12,1,509.59
156990,52203,482,2,591.79
156991,52203,281,3,40.3
156992,52203,130,2,497.16
156993,52204,139,1,470.14
156994,52204,230,2,220.06
156995,52205,236,3,685.67
156996,52205,56,1,889.31
156997,52205,425,3,682.09
156998,52205,273,2,858.0
156999,52205,41,1,268.59
157000,52206,499,2,186.45
157001,52206,68,3,475.8
157002,52206,176,3,716.78
157003,52206,177,2,333.47
157004,52206,336,2,319.28
157005,52207,272,1,607.84
157006,52207,250,1,212.55
157007,52208,376,2,321.64
157008,52208,435,2,81.16
157009,52209,229,3,395.65
157010,52209,241,3,475.59
157011,52209,484,1,21.09
157012,52209,489,3,77.25
157013,52210,64,1,30.98
157014,52210,35,3,319.36
157015,52211,408,1,771.26
157016,52211,414,1,325.49
157017,52211,234,3,216.24
157018,52211,417,1,40.09
157019,52212,362,2,101.63
157020,52213,333,3,856.93
157021,52213,52,2,128.04
157022,52213,129,3,493.21
157023,52213,457,3,407.43
157024,52213,313,3,480.49
157025,52214,5,1,887.21
157026,52214,399,3,229.2
157027,52214,4,1,374.83
157028,52214,21,2,516.91
157029,52214,358,3,413.66
157030,52215,90,3,510.98
157031,52216,414,2,325.49
157032,52216,28,2,200.25
157033,52217,155,1,165.7
157034,52217,494,3,709.8
157035,52217,340,1,15.66
157036,52218,7,3,23.94
157037,52218,406,2,387.08
157038,52218,475,2,537.56
157039,52218,19,2,646.32
157040,52219,360,3,898.08
157041,52220,127,1,742.11
157042,52220,83,2,876.37
157043,52220,53,1,74.55
157044,52221,305,2,725.03
157045,52221,201,2,827.05
157046,52222,331,2,697.6
157047,52222,41,1,268.59
157048,52222,209,2,525.94
157049,52222,203,1,953.54
157050,52223,431,1,863.78
157051,52223,452,3,236.05
157052,52224,381,1,673.71
157053,52224,84,2,478.25
157054,52224,143,2,863.46
157055,52224,232,3,118.69
157056,52224,58,2,62.59
157057,52225,487,3,124.89
157058,52225,417,1,40.09
157059,52225,418,1,180.72
157060,52225,129,2,493.21
157061,52225,220,1,597.75
157062,52226,264,3,294.34
157063,52226,105,2,461.31
157064,52226,499,2,186.45
157065,52226,218,1,327.81
157066,52226,142,1,856.54
157067,52227,148,2,405.96
157068,52227,373,3,365.85
157069,52227,260,3,192.52
157070,52227,105,2,461.31
157071,52228,343,2,90.68
157072,52228,63,1,351.12
157073,52228,468,2,599.72
157074,52228,33,3,26.74
157075,52229,130,1,497.16
157076,52229,67,1,445.26
157077,52229,234,1,216.24
157078,52229,155,3,165.7
157079,52229,218,2,327.81
157080,52230,239,1,895.36
157081,52230,178,1,361.88
157082,52230,374,3,264.61
157083,52230,379,3,678.99
157084,52230,357,3,860.16
157085,52231,407,2,905.88
157086,52231,497,1,887.7
157087,52231,208,2,958.67
157088,52232,382,3,896.44
157089,52232,128,2,707.75
157090,52232,11,1,583.59
157091,52232,54,2,915.88
157092,52233,402,1,55.09
157093,52233,70,3,105.58
157094,52234,128,2,707.75
157095,52234,37,1,593.23
157096,52235,393,3,175.17
157097,52235,281,1,40.3
157098,52236,226,1,963.23
157099,52236,134,3,744.1
157100,52236,315,3,137.52
157101,52236,187,2,324.83
157102,52237,181,3,816.41
157103,52237,374,3,264.61
157104,52237,220,2,597.75
157105,52237,6,3,494.99
157106,52238,291,3,319.0
157107,52238,465,3,179.3
157108,52238,348,3,377.8
157109,52239,295,1,438.92
157110,52240,408,3,771.26
157111,52240,318,1,858.75
157112,52240,433,2,247.2
157113,52241,376,1,321.64
157114,52242,233,2,657.07
157115,52242,393,1,175.17
157116,52242,197,2,750.91
157117,52242,122,3,240.4
157118,52242,487,2,124.89
157119,52243,407,2,905.88
157120,52243,317,3,63.09
157121,52243,13,1,896.16
157122,52243,421,1,637.89
157123,52244,463,1,877.44
157124,52244,123,3,714.94
157125,52244,181,1,816.41
157126,52244,267,2,249.9
157127,52244,23,3,323.55
157128,52245,160,3,161.22
157129,52246,119,2,198.9
157130,52246,116,3,288.45
157131,52246,218,2,327.81
157132,52246,61,1,829.78
157133,52247,326,1,589.37
157134,52248,337,3,794.25
157135,52248,305,1,725.03
157136,52248,201,3,827.05
157137,52248,348,3,377.8
157138,52249,203,1,953.54
157139,52250,219,1,148.13
157140,52250,462,1,194.88
157141,52250,339,2,930.13
157142,52251,220,1,597.75
157143,52251,274,1,491.55
157144,52251,423,3,453.46
157145,52252,127,1,742.11
157146,52252,143,1,863.46
157147,52252,163,3,461.39
157148,52253,286,1,487.63
157149,52254,225,1,409.72
157150,52254,16,2,149.36
157151,52254,479,3,697.28
157152,52254,379,1,678.99
157153,52255,17,3,626.93
157154,52255,492,3,774.43
157155,52255,266,3,950.68
157156,52255,165,2,273.99
157157,52255,254,2,112.97
157158,52256,27,2,895.11
157159,52256,235,2,621.12
157160,52256,227,2,870.07
157161,52257,234,1,216.24
157162,52258,480,1,230.07
157163,52258,400,2,514.2
157164,52259,361,1,174.22
157165,52259,279,2,725.42
157166,52259,163,3,461.39
157167,52259,416,3,524.25
157168,52260,187,3,324.83
157169,52260,500,1,404.56
157170,52260,236,1,685.67
157171,52261,37,3,593.23
157172,52262,484,2,21.09
157173,52262,420,2,748.62
157174,52262,452,2,236.05
157175,52262,453,1,150.13
157176,52262,21,3,516.91
157177,52263,443,3,573.38
157178,52264,37,2,593.23
157179,52264,445,3,688.85
157180,52264,226,2,963.23
157181,52264,5,1,887.21
157182,52264,426,3,452.52
157183,52265,148,2,405.96
157184,52265,33,1,26.74
157185,52265,31,1,30.96
157186,52265,70,1,105.58
157187,52265,26,2,878.6
157188,52266,331,1,697.6
157189,52266,233,1,657.07
157190,52267,480,1,230.07
157191,52267,283,2,935.19
157192,52267,70,2,105.58
157193,52267,472,2,550.4
157194,52267,170,2,376.62
157195,52268,480,2,230.07
157196,52268,35,1,319.36
157197,52269,183,3,604.14
157198,52269,436,1,764.19
157199,52269,70,2,105.58
157200,52269,36,3,978.79
157201,52270,379,2,678.99
157202,52271,449,3,941.73
157203,52271,149,1,612.6
157204,52271,274,1,491.55
157205,52271,265,2,898.9
157206,52272,193,2,941.85
157207,52272,3,3,867.04
157208,52272,150,1,973.25
157209,52272,97,1,311.2
157210,52273,215,2,825.49
157211,52273,186,3,223.07
157212,52273,365,2,453.65
157213,52274,13,3,896.16
157214,52274,108,1,152.25
157215,52274,134,3,744.1
157216,52274,261,3,271.04
157217,52274,98,3,926.95
157218,52275,16,2,149.36
157219,52275,204,3,167.69
157220,52275,190,3,333.71
157221,52276,169,3,296.84
157222,52276,103,2,627.5
157223,52276,173,1,942.72
157224,52276,326,2,589.37
157225,52277,325,2,477.48
157226,52277,276,2,236.7
157227,52278,269,1,696.82
157228,52278,195,1,766.6
157229,52278,30,1,582.51
157230,52278,170,1,376.62
157231,52278,225,3,409.72
157232,52279,396,1,428.07
157233,52279,49,1,604.73
157234,52279,271,2,637.66
157235,52279,360,3,898.08
157236,52280,272,1,607.84
157237,52280,162,2,369.56
157238,52280,136,1,386.44
157239,52280,270,3,734.04
157240,52281,407,2,905.88
157241,52281,62,1,916.32
157242,52281,289,3,671.26
157243,52281,105,1,461.31
157244,52282,331,3,697.6
157245,52283,60,1,835.58
157246,52283,7,2,23.94
157247,52283,254,3,112.97
157248,52284,445,3,688.85
157249,52284,489,2,77.25
157250,52284,293,3,636.27
157251,52284,299,3,530.43
157252,52284,447,3,136.95
157253,52285,130,1,497.16
157254,52285,85,3,201.8
157255,52285,182,2,254.01
157256,52286,188,3,722.02
157257,52286,216,2,895.44
157258,52287,191,2,336.81
157259,52287,173,3,942.72
157260,52287,142,1,856.54
157261,52287,461,1,661.02
157262,52287,71,3,634.1
157263,52288,339,1,930.13
157264,52288,171,1,430.38
157265,52288,8,3,435.03
157266,52289,183,1,604.14
157267,52290,280,1,654.82
157268,52290,384,2,844.03
157269,52291,438,3,629.67
157270,52291,184,2,174.88
157271,52291,359,1,321.91
157272,52292,435,3,81.16
157273,52292,196,2,716.93
157274,52292,437,1,71.06
157275,52292,243,3,325.42
157276,52292,68,3,475.8
157277,52293,336,3,319.28
157278,52293,414,1,325.49
157279,52293,205,2,579.96
157280,52294,458,1,699.58
157281,52294,338,3,417.66
157282,52294,139,2,470.14
157283,52295,405,2,164.36
157284,52295,302,2,778.82
157285,52295,430,1,155.88
157286,52296,313,2,480.49
157287,52296,366,2,323.79
157288,52296,142,1,856.54
157289,52297,419,2,936.19
157290,52297,234,2,216.24
157291,52297,57,1,485.45
157292,52297,313,3,480.49
157293,52298,248,1,428.46
157294,52299,423,1,453.46
157295,52299,60,2,835.58
157296,52299,310,1,130.41
157297,52299,421,3,637.89
157298,52300,267,2,249.9
157299,52300,288,3,210.25
157300,52301,426,2,452.52
157301,52301,160,2,161.22
157302,52301,104,1,802.41
157303,52301,358,2,413.66
157304,52302,80,1,786.22
157305,52302,466,2,235.9
157306,52302,449,3,941.73
157307,52303,71,1,634.1
157308,52303,443,3,573.38
157309,52303,191,1,336.81
157310,52303,351,2,12.93
157311,52304,287,2,500.78
157312,52304,465,2,179.3
157313,52304,444,3,990.29
157314,52304,340,2,15.66
157315,52304,223,3,479.18
157316,52305,115,1,648.87
157317,52305,257,2,955.55
157318,52305,213,2,906.89
157319,52305,480,2,230.07
157320,52306,339,2,930.13
157321,52306,305,1,725.03
157322,52306,474,1,212.42
157323,52306,81,1,174.65
157324,52306,253,2,954.8
157325,52307,140,1,636.67
157326,52307,392,2,495.45
157327,52308,352,3,317.93
157328,52308,181,2,816.41
157329,52308,318,1,858.75
157330,52309,305,1,725.03
157331,52310,49,2,604.73
157332,52310,349,2,969.56
157333,52310,286,1,487.63
157334,52310,283,3,935.19
157335,52310,276,2,236.7
157336,52311,97,1,311.2
157337,52311,151,3,594.68
157338,52311,386,3,12.43
157339,52312,106,1,117.91
157340,52312,348,1,377.8
157341,52312,375,1,918.34
157342,52312,194,1,98.72
157343,52313,476,3,567.75
157344,52313,397,3,117.07
157345,52314,26,3,878.6
157346,52314,273,3,858.0
157347,52314,374,1,264.61
157348,52314,468,1,599.72
157349,52315,284,3,234.6
157350,52315,408,1,771.26
157351,52315,301,1,174.33
157352,52316,16,2,149.36
157353,52316,341,3,300.98
157354,52316,274,2,491.55
157355,52316,128,2,707.75
157356,52316,222,3,192.03
157357,52317,230,2,220.06
157358,52317,241,2,475.59
157359,52317,483,2,231.7
157360,52317,118,2,559.15
157361,52318,54,1,915.88
157362,52318,301,2,174.33
157363,52318,296,2,674.95
157364,52318,23,1,323.55
157365,52318,415,2,537.01
157366,52319,128,3,707.75
157367,52319,337,1,794.25
157368,52320,307,1,137.29
157369,52320,63,3,351.12
157370,52320,56,1,889.31
157371,52320,135,3,958.09
157372,52320,97,3,311.2
157373,52321,367,3,695.69
157374,52321,410,3,219.29
157375,52321,373,3,365.85
157376,52321,10,3,738.72
157377,52322,225,2,409.72
157378,52323,115,2,648.87
157379,52323,469,3,898.07
157380,52323,253,1,954.8
157381,52324,132,3,441.15
157382,52324,108,3,152.25
157383,52324,411,3,592.64
157384,52324,28,2,200.25
157385,52325,62,2,916.32
157386,52325,442,3,332.15
157387,52325,342,1,85.96
157388,52325,296,2,674.95
157389,52326,492,1,774.43
157390,52326,314,3,801.08
157391,52327,289,3,671.26
157392,52327,343,3,90.68
157393,52327,42,2,636.98
